speaker	recording	vowel	label	F0	F1	F2	include
O	06	47	I	106.99237997534892	415.4386622062676	2137.3779685869017	1
O	06	48	a	226.7245518272515	521.921818482036	1114.5249384821418	1
O	06	49	o:	98.87717007091024	538.0430609183551	858.5907663742236	1
O	06	50	E:	117.03081252049802	606.9933176973817	1435.895633337226	1
O	06	51	@	122.76777364336603	489.1448725662686	1523.7137311659103	1
O	06	52	a	114.03804389705314	630.4955347840599	1343.7938723990458	1
O	06	53	u:	98.74226492150628	483.8376141648145	918.7063970258503	1
O	06	54	u:	109.43916498049	441.4567837700806	788.2443980925552	1
O	06	55	u:	--undefined--	468.69996685680934	1377.923589087143	1
O	06	56	e:	110.99216752638381	449.8281935939659	2064.247843438176	1
O	06	57	a	104.21489194742288	620.1940794519921	1544.0031998314926	1
O	07	0	a	133.73648317630824	663.4620281275729	1226.7737340547012	1
O	07	1	I	151.49420617375648	376.74674407501186	2178.9763648734433	1
O	07	2	a	145.15377747961432	461.93982263678265	1156.0826488845328	1
O	07	3	u	142.43459302433078	456.11074933110467	941.4290161241202	1
O	07	4	I	142.391071938511	403.31078287747124	2189.2640516207584	1
O	07	5	I	141.84568969035098	439.4673194315107	1935.3297520598064	1
O	07	6	E:	165.6278856758263	643.3608885957514	1492.9106406133587	1
O	07	7	Y	143.96974514749382	376.9818061155838	2152.798361034223	1
O	07	8	E	146.113212247475	462.9974757185177	1839.1499568704533	1
O	07	9	i:	158.7546318517156	385.14682695431117	1907.4814345204916	1
O	07	10	E:	125.81282467055823	634.3109800430493	1545.6221787978739	1
O	07	11	E	166.08874773211969	473.6887583073985	2135.02697520341	1
O	07	12	e:	126.70148863721161	515.2433890631058	1899.3002875392933	1
O	07	13	I	111.090828108238	425.8281027971602	1824.189922448522	1
O	07	14	2:	128.73648743645418	540.7305437200803	1445.4713043019397	1
O	07	15	i:	87.50222966533389	435.3916626764847	2018.0109512685258	1
O	07	16	E	112.32152869037449	497.1820832720484	1287.5642615512845	1
O	07	17	E:	106.67218453221216	645.9111287310049	1029.8184813373434	1
O	07	18	I	--undefined--	370.4616720855118	1940.4414035078598	1
O	07	19	u	96.43235385633034	563.7882725932276	1364.4733674255347	1
O	07	20	a	100.03328247508728	570.4075414016958	1303.9392104760684	1
O	07	21	u:	147.54694482249602	440.95658780442733	796.2691703648476	1
O	07	22	@	61.49463237441364	570.5783322992547	1325.9792379183734	1
O	08	0	e:	131.83594214367147	450.05125556993045	2096.920935527516	1
O	08	1	e:	112.50561429569413	525.8785325047971	1977.972273828056	1
O	08	2	@	110.50675120060801	477.9945381974502	1736.4071447147987	1
O	08	3	I	116.01940964845559	397.4379428969139	2326.0626962542956	1
O	08	4	@	57.43664182303247	514.0130820277934	2153.6495527076363	1
O	08	5	a	133.12503202868922	628.1492730851888	1191.1925101977731	1
O	08	6	E	51.76384789269681	419.70984888667147	1970.5916971879142	1
O	08	7	@	54.01810825448095	476.1828356258353	1768.4013574007113	1
O	08	8	u:	53.600372273358275	435.38677485073055	807.5701730417032	1
O	08	9	I	261.26086311776936	509.1526336251351	1642.3331893897669	1
O	09	0	a	160.25502988335475	605.5344710456446	1343.046701855878	1
O	09	1	i:	165.71751810574168	444.5470861825042	1827.964359894411	1
O	09	2	I	165.08173471252078	402.5449775980953	1837.804384524422	1
O	09	3	I	121.45839198311438	434.84076319997587	2187.7177173512587	1
O	09	4	I	146.43683214477053	401.0667622208457	2377.7688165191817	1
O	09	5	a	158.87162596257085	521.0587840540425	1682.1354938635598	1
O	09	6	E	136.78713677248163	508.5470446410777	1937.530738182537	1
O	09	7	@	134.80104253457188	535.1543636937785	1923.6312441298744	1
O	09	8	o:	119.78992285382554	470.4296294191825	747.0212481452685	1
O	09	9	a	109.55108454706009	538.7708905915778	859.5318598157321	1
O	09	10	E	109.32595823233478	531.3341765360816	1598.3484126465185	1
O	09	11	u:	142.20480299525428	398.1997772182111	774.9030374109489	1
O	09	12	u	144.43123420092087	429.60335219012234	1126.2133386209944	1
O	09	13	a	140.6381903434467	609.1890075537099	1352.3303462828537	1
O	09	14	E	136.12875708767768	557.7730389675708	1552.5224852454764	1
O	09	15	O	138.36565456645917	464.4754263032157	1325.0534563458637	1
O	09	16	i:	115.10091838082052	427.2343796877117	1851.6528907359216	1
O	09	17	@	115.88136130146586	526.2114945251345	1886.812549545446	1
O	09	18	E:	108.29499483798482	636.9125701589829	1363.4099520106079	1
O	09	19	o:	117.88095287953922	497.3007060666769	1051.5858924739325	1
O	09	20	E:	105.25162701382555	599.2682228013838	1693.5495374422896	1
O	09	21	a	95.84329803141094	600.9277604630089	1506.9940227215347	1
O	09	22	a	102.33347136402608	653.0490184188589	1389.9555188159025	1
O	09	23	a	64.6959071884757	594.5010764754399	1217.446500937526	1
O	09	24	e:	257.836334674048	530.7308798718927	1981.7438203969746	1
O	10	0	E	122.6490085891526	568.5645505703373	1619.472131763167	1
O	10	1	y:	161.75279747885213	432.72474833881915	1779.5413307220624	1
O	10	2	O	150.5667402873	471.5265863391576	1126.710531266922	1
O	10	3	E	152.52611025896655	462.826370894025	1677.164751190088	1
O	10	4	A:	157.2436128124627	568.4303794422578	1260.0866584954902	1
O	10	5	a	149.08409699989085	583.4889190405164	1482.5005043570638	1
O	10	6	O	151.52981577305732	554.1480863596528	934.730331801497	1
O	10	7	a	151.3184575128941	621.605681059716	1346.7659829023003	1
O	10	8	A:	125.17860323357714	575.6688897099215	1151.4126332755993	1
O	10	9	e:	122.9479229819519	483.3736270888747	1968.0210301533764	1
O	10	10	O	110.97478445689805	539.5628154633974	1239.0961673637864	1
O	10	11	2:	97.44104356897249	552.5564736106003	1106.4431300189226	1
O	10	12	y:	134.97988994384934	387.37902727843925	1865.9200453169212	1
O	10	13	a	137.85225450361224	556.1255269351119	1622.4632170520542	1
O	10	14	u:	122.6595252278901	383.1787908922878	940.0096433991669	1
O	10	15	a	109.346761008333	598.8349193465423	1410.560242330051	1
O	10	16	2:	107.86691253324723	572.2939634461143	1497.6558566032734	1
O	10	17	I	116.05516584037488	486.7512870559305	1764.4514876837643	1
O	10	18	a	71.87940151485313	615.6455723590593	1686.6709820507133	1
O	10	19	o:	139.7777349017438	464.68807831223444	816.3826343680191	1
O	10	20	A:	124.78078768524176	535.1723921700997	1042.2925332559694	1
O	10	21	@	119.2375869947873	551.9489177531879	1552.0172456192174	1
O	10	22	E	106.47704448052257	574.3528062874531	1888.78344832464	1
O	10	23	@	119.55283961146111	538.4603253043044	1554.8715365082753	1
O	10	24	a	50.18553878957503	621.4166421673283	1332.1192955148274	1
O	10	25	u:	117.42861098062438	417.88114950916616	922.8191669968602	1
O	10	26	u:	128.65631533180664	411.8602542634592	1536.6857864992492	0
O	10	27	e:	125.49529971387066	396.4354649331002	2306.1467325823924	1
O	10	28	a	190.13246226965353	546.7234413749659	1844.1077155614664	1
O	10	29	e:	117.31431024461106	494.32100551077315	1997.3961466659525	1
O	10	30	O	101.53842950095532	503.0482891035905	1260.0477952631686	1
O	10	31	2:	104.10453564673574	520.3851966469882	1070.676486842044	1
O	10	32	@	102.18467056419935	478.61280475633953	1710.9420448346532	1
O	10	33	I	104.70917253603751	413.6574000950517	2033.0328072956304	1
O	10	34	i:	128.42504956719915	373.87098414759777	2003.1530603263632	1
O	10	35	I	121.88079248550736	429.1257359000018	2081.018732824583	1
O	10	36	a	118.31902969691143	614.5353605247944	1560.576145381854	1
O	10	37	u	110.03893812578538	462.3751175653089	1768.691111682603	1
O	10	38	a	103.01650609697808	540.8485914367079	1236.6795290769162	1
O	10	39	@	103.85000582936726	476.34022280690215	1699.3142276815802	1
O	10	40	E:	106.81467333841617	611.3318218565471	1515.532566514342	1
O	10	41	a	--undefined--	579.6093098623519	1064.486599822667	1
O	10	42	@	101.26921610787127	529.20858476651	1291.7272113036047	1
O	10	43	E	71.6053210789932	612.4696466762518	1475.4522166439037	1
