speaker	recording	vowel	label	F1	F2	include
J	07	14	2:	807.1700446976432	1729.933520839625	1
J	07	15	i:	649.6292601573264	1810.7694953266582	0
J	07	16	E	683.7392425666018	1940.035567312953	1
J	07	17	E:	945.0314507078776	1580.3365137923872	1
J	07	18	I	645.8157501337036	1778.7483593034385	1
J	07	19	u	630.5525989621042	1764.2905115221117	1
J	07	20	a	748.4169541264154	1714.5969544857498	1
J	07	21	u:	466.2101928020325	2184.115090503776	1
J	07	22	@	880.6988795584655	2053.344185566168	1
J	08	0	e:	1127.9981612465506	1745.9759074855938	1
J	08	1	e:	455.1704990978932	1876.6533362282735	1
J	08	2	@	512.2403662128895	1608.101661612308	1
J	08	3	I	479.7127090150745	2229.0043786088204	1
J	08	4	@	613.8989534795577	1923.8466154191165	1
J	08	5	A:	927.286347488667	1393.6946783650224	1
J	08	6	E	778.408431922342	1936.657708085747	1
J	08	7	@	876.2962267999346	1916.666396580853	1
J	08	8	u:	596.7804425447454	2140.145614085361	1
J	08	9	I	726.8159070256794	2012.7498370557496	1
J	09	0	a	804.7086335706143	1915.7177596900465	1
J	09	1	i:	1924.8754096722523	--undefined--	1
J	09	2	I	738.1627615659797	1987.0615288874656	1
J	09	3	I	1082.1735260633552	1880.5273752706648	1
J	09	4	I	495.25449209440734	2213.7667719503656	1
J	09	5	a	689.7202652505345	1812.2693531430014	1
J	09	6	E	593.9443079505656	1814.4496394350595	1
J	09	7	@	564.3986905901405	1768.755585255031	1
J	09	8	o:	674.2741330876747	2357.1055111650626	1
J	09	9	a	893.9401974072175	1756.3991633093615	1
J	09	10	E	528.8493689326649	1584.4905721401094	1
J	09	11	u:	451.50196591733203	2497.605653239736	1
J	09	12	u	823.9643672283652	1430.9265220496281	1
J	09	13	a	852.862925329229	1488.354724169045	1
J	09	14	E	889.865905147919	1682.0448050561629	1
J	09	15	O	577.642411425734	1690.3030338629364	1
J	09	16	i:	1986.3019606233647	--undefined--	1
J	09	17	@	852.653065670344	1709.783418020049	1
J	09	18	E:	943.9858209066389	1728.2007083551534	1
J	09	19	o:	578.7942645644771	1899.6727193921386	1
J	09	20	E:	876.9931435588919	1701.4780566907198	1
J	09	21	a	816.8087774633749	1796.5985928270106	1
J	09	22	a	819.8144045827651	1772.8337611209022	1
J	09	23	a	658.8064125458805	2029.731772858703	1
J	09	24	e:	551.8791774203097	1904.5358890126672	1
J	10	0	E	531.5059768559956	1646.0161061203737	1
J	10	1	y:	1865.3722875453298	--undefined--	1
J	10	2	O	568.1049570985417	1754.4274258864075	1
J	10	3	E	656.991493929437	1789.4307353682884	1
J	10	4	A:	752.0624501735809	1823.4095992026407	1
J	10	5	a	736.171853497542	1561.1711928220727	1
J	10	6	O	660.3975690856354	--undefined--	1
J	10	7	a	847.9457118488342	1321.734303280526	1
J	10	8	A:	1171.5911722234644	1557.6173400994976	1
J	10	9	e:	613.2802238338354	1744.657622346953	1
J	10	10	O	671.2702738680969	1769.2767360783214	1
J	10	11	2:	722.5431866236526	1618.1678891167587	1
J	10	12	y:	450.9156356443724	2226.4257480678857	1
J	10	13	a	756.159606336828	1863.033332193106	1
J	10	14	u:	496.03569790250623	2151.381110739762	1
J	10	15	a	905.0062517453185	1706.5310924121009	1
J	10	16	2:	890.0348256304442	1821.0075156005832	1
J	10	17	I	482.3930228016196	1992.5554352169777	1
J	10	18	A:	970.3397349823761	1777.2778306807706	1
J	10	19	o:	541.278732983155	2149.20704069794	1
J	10	20	A:	767.207156706682	1953.9350141632467	1
J	10	21	a	966.2590703833924	1594.786170271951	1
J	10	22	E	751.7498731202933	1686.2450135378979	1
J	10	23	@	788.0641666887143	1825.8593590149185	1
J	10	24	a	870.8372249123008	1830.656700552894	1
J	10	25	u:	492.88655149400347	2216.702738289351	1
J	10	26	u:	636.4204018038893	1910.462987157491	1
J	10	27	e:	1952.447046259008	--undefined--	1
J	10	28	a	1516.8776835902463	1798.3762887998053	1
J	10	29	e:	733.677263611725	1811.7801380905855	1
J	10	30	O	705.8041406501918	2027.3656366214984	1
J	10	31	2:	816.012354589609	1812.4896488758043	1
J	10	32	@	1111.9988416506865	1721.9374642496618	1
J	10	33	I	849.4358721069784	1871.3857076694871	1
J	10	34	i:	1993.8728217344242	--undefined--	1
J	10	35	I	1346.1348292567602	1946.642507049265	1
J	10	36	a	1018.9231573282299	1986.2575268735861	1
J	10	37	u	593.1637216899449	1685.8754753123162	1
J	10	38	a	884.7525686981029	1751.3631513932835	1
J	10	39	e:	540.440992609135	1924.0571528175535	1
J	10	40	E:	1044.5559874467294	1912.3376700313484	1
J	10	41	a	767.8904086133508	1406.3996159245416	1
J	10	42	@	570.0199077530314	1854.8651643648654	1
J	10	43	e:	811.7539332165386	1990.501600292067	1
O	01	0	u:	434.55782521049963	1191.1433631421578	1
O	01	1	I	521.76249711619	2347.954988354325	1
O	01	2	A:	630.0029506464229	1841.2488388602108	1
O	01	3	a	647.8342566923138	1987.9466387593134	1
O	01	4	2	573.9648810495447	2431.2847119580188	1
O	01	5	U	423.86451753126846	2361.8448756104403	1
O	01	6	A:	629.004075503975	--undefined--	1
O	01	7	a	614.1448369135751	2282.70949678538	1
O	01	8	a	560.5348446966478	2663.7957142569066	1
O	01	9	o:	556.3720038721202	2330.2631222846144	1
O	02	0	Y	477.1258291055116	2050.5626901403466	1
O	02	1	a	614.1915709585069	1940.0218358970174	1
O	02	2	E	570.9108661277728	2284.9620761537253	1
O	02	3	I	451.1829335418978	2128.7477664186144	1
O	02	4	E	647.4317035259163	2302.13440357575	1
O	02	5	A:	661.7193907920702	2300.091530213261	1
O	02	6	I	448.75567261500464	2372.2643030708614	1
O	02	7	i:	523.5604282621732	2112.087205096187	1
O	02	8	u:	492.5380475884516	1987.8601537582247	1
O	02	9	I	514.077839247156	2057.8612067398685	1
O	02	10	A:	621.9493021227077	2172.315151376899	1
O	02	11	a	660.1034847768752	2273.634420192354	1
O	02	12	2:	579.1456858184641	1625.4006898759546	1
O	02	13	E	518.7455497628004	2147.3881504159917	1
O	02	14	U	479.47090414206974	2094.2667921987418	1
O	02	15	A:	589.1362338062352	--undefined--	1
O	02	16	a	615.8883946039896	1907.1949775420037	1
O	02	17	a	534.1232611405757	--undefined--	1
O	02	18	o:	544.7811524199864	1743.801064013004	1
O	02	19	o:	607.0731627343519	--undefined--	1
O	02	20	I	395.0951626943567	2446.093302199735	1
O	02	21	@	495.42410708697247	2132.355257363935	1
O	02	22	E:	684.784176278825	1940.5581138997482	1
O	02	23	@	585.38308505498	2464.7160749608865	1
O	02	24	Y	572.5540868597913	2140.056892730763	1
O	02	25	a	598.2173599092894	2140.2756167047974	1
O	02	26	o:	496.06265378126847	--undefined--	1
O	02	27	E	608.4723962330315	2228.079287073046	1
O	02	28	I	360.769082980991	2511.375109349095	1
O	02	29	O	471.0692903185738	2195.38737288553	1
O	02	30	A:	662.2517729222567	--undefined--	1
O	02	31	I	409.9611751919526	2035.5944672832788	1
O	02	32	2:	622.0657714063257	2308.892674054373	1
O	02	33	I	474.67283537477243	2417.0186614039044	1
O	02	34	o:	499.41415992322	2293.86799199812	1
O	02	35	i:	419.2214069109896	2526.6719651034086	1
O	02	36	@	533.8309447865158	2430.0610222946707	1
O	02	37	i:	405.96862128720454	2448.3730577161746	1
O	02	38	u:	433.0128013740281	2406.7471563874483	1
O	02	39	u:	483.2121223263575	2474.096212810741	1
O	02	40	e:	465.45512953846617	2345.114177762543	1
O	02	41	a	700.1772065775532	2019.292308353539	1
O	03	0	a	730.1951275700098	--undefined--	1
O	03	1	A:	654.6391718137369	--undefined--	1
O	03	2	a	653.6988295767289	--undefined--	1
O	03	3	I	351.00082498372296	2652.503775448593	1
O	03	4	I	461.31904683139516	2471.9262797113233	1
O	03	5	a	613.132877823528	2585.8773975105196	1
O	03	6	o:	542.4186394632491	2434.223184726358	1
O	03	7	O	582.6269834943992	2526.5981490557638	1
O	03	8	A:	626.4389167230886	2535.1243265871535	1
O	03	9	o:	539.6860110648883	1662.5820861301731	1
O	03	10	@	520.8038639869158	2336.7589810008217	1
O	03	11	o:	549.0674502510201	1966.3204989342269	1
O	03	12	e:	482.8487972591138	2361.454512793768	1
O	03	13	o:	544.1487821266283	2508.3599137392785	1
O	03	14	E:	651.4354795680397	2212.7118075065478	1
O	03	15	@	539.1443699423147	2400.9288617859743	1
O	03	16	O	553.6365417905793	--undefined--	1
O	03	17	I	433.61520479994294	2196.940986667856	1
O	03	18	e:	493.1714240591326	2440.2940851753083	1
O	03	19	a	576.4747577689444	2181.217328990399	1
O	03	20	a	625.3120119700433	2315.590703365879	1
O	03	21	Y	687.0896230595721	2491.2302161505327	1
O	03	22	@	487.52757230032375	2180.691458927014	1
O	03	23	I	389.2640359688624	2323.943285228136	1
O	03	24	a	554.6039078069722	2185.4384620684737	1
O	03	25	@	591.8856627924203	2312.067314404527	1
O	03	26	E	697.4846834778327	2175.6962054221235	1
O	03	27	a	541.6973526240538	2374.164218475409	1
O	03	28	e:	503.5906960320901	2366.058783852115	1
O	03	29	a	662.4641423894602	2176.9650745288363	1
O	03	30	O	593.8813493824966	1962.1679179288367	1
O	03	31	I	423.75441831188226	2378.6046359596535	1
O	03	32	@	664.0044757543413	--undefined--	1
O	04	0	a	800.9214510137308	1946.7638924943421	1
O	04	1	@	591.3169904210647	2255.399347899598	1
O	04	2	E:	717.6239910456546	2162.3348597093777	1
O	04	3	a	585.4479671182387	2547.6192751036933	1
O	04	4	e:	516.0800083396324	2399.2374795014707	1
O	04	5	a	546.5186720586332	2813.9074839960554	1
O	04	6	I	443.41849629134623	2438.074001188901	1
O	04	7	E	489.71130526842273	2404.93305602801	1
O	04	8	U	466.06397173460704	2230.869269334605	1
O	04	9	A:	618.1999283077295	--undefined--	1
O	04	10	a	690.0705382504326	2030.1338477173074	1
O	04	11	a	541.1390767889254	--undefined--	1
O	04	12	o:	510.7966183360718	2402.2125022762584	1
O	04	13	e:	530.3502952731866	2410.668997071697	1
O	04	14	E	521.2372127880462	2703.136723120304	1
O	04	15	u:	447.7255570419368	2202.2263302074743	1
O	04	16	a	663.0742682907312	1785.2446092237963	1
O	04	17	A:	609.8497584346336	2773.042596643235	1
O	04	18	O	598.7835331294485	--undefined--	1
O	04	19	E	589.6606415389388	2335.629957847549	1
O	04	20	E	450.92459693813385	2585.6706742457936	1
O	04	21	@	487.12457271323495	2277.1893841149786	1
O	04	22	u:	467.44117370774177	2186.585069620536	1
O	04	23	I	558.8256769929731	2530.5563207439395	1
O	05	0	a	707.0905619698409	--undefined--	1
O	05	1	2	532.3180767749404	2014.4007314226253	1
O	05	2	2:	544.6875605981261	2275.814288824338	1
O	05	3	e:	562.0364370476802	2498.5865325490554	1
O	05	4	u:	443.05879539744865	2219.5787813646853	1
O	05	5	u:	479.2963578565503	2302.159249632924	1
O	05	6	e:	431.01467735986773	2420.2026542284193	1
O	05	7	a	560.6471071718228	2415.9682497594094	1
O	05	8	a	562.6003388069181	2188.3589588608997	1
O	05	9	e:	483.070341479063	2483.6541069925643	1
O	05	10	a	650.6977832603185	2300.9188723681486	1
O	05	11	@	668.6649225219168	2397.96169781305	1
O	05	12	O	603.0908255076425	2714.518091857164	1
O	05	13	a	652.7893753504317	1814.332252136009	1
O	05	14	a	695.6284302976517	2730.0260374431214	1
O	05	15	a	665.7315930254531	--undefined--	1
O	05	16	O	530.3339004641836	1540.5347840099334	1
O	05	17	O	568.9646301878429	--undefined--	1
O	05	18	a	600.6843090426842	2318.1782874375067	1
O	05	19	i:	590.926225090082	2631.3216318467566	1
O	05	20	E	593.6660459780214	2537.332078997038	1
O	05	21	E	460.0348432314679	2360.0542169911823	1
O	05	22	@	513.2933888709565	2427.844533554247	1
O	05	23	a	691.2986527928533	2374.551970031976	1
O	05	24	u:	435.9022268638811	2527.5937649883667	1
O	05	25	a	628.102446611035	2548.743872474204	1
O	05	26	A:	619.3995292117432	2183.126888046795	1
O	05	27	O	561.6614857849395	2548.1463210652587	1
O	05	28	a	583.8582579987458	2176.6322067295328	1
O	05	29	u:	508.90554195652413	1325.962927578133	1
O	05	30	@	585.3643183142513	2293.0030763808722	1
O	05	31	E:	647.4020990054372	2377.936387624469	1
O	05	32	e:	527.4269294520583	2503.730318491409	1
O	05	33	I	458.7332664585868	2333.4027369893906	1
O	05	34	2:	655.1402137515362	2373.8349385738734	1
O	06	0	}:	401.8003797423516	2266.406769567142	1
O	06	1	A:	650.3480341931759	--undefined--	1
O	06	2	a	616.9520290921762	--undefined--	1
O	06	3	@	525.547563523144	2536.6688740107425	1
O	06	4	O	599.2679520113815	1004.4797807073543	1
O	06	5	@	607.4905486689626	2035.7515126611513	1
O	06	6	E	614.8851288458104	2221.1604468256023	1
O	06	7	@	541.6793400973113	2100.5095633332603	1
O	06	8	a	655.3757781768976	1881.6990260926623	1
O	06	9	}:	502.07955959771766	2382.251703740853	1
O	06	10	E	452.8983018932636	2534.5676155254127	1
O	06	11	A:	590.6219122082667	1666.548952246512	1
O	06	12	E	583.8515274785176	2215.7342067748436	1
O	06	13	@	626.8555720131893	2607.1181733535072	1
O	06	14	a	675.2846666009126	1720.8581987694156	1
O	06	15	a	625.632877160856	--undefined--	1
O	06	16	a	564.9877374866167	--undefined--	1
O	06	17	2:	609.4275466219626	1755.4446350914534	1
O	06	18	I	392.3063335491723	2511.8931431576184	1
O	06	19	I	383.88171379004376	2599.2508071786515	1
O	06	20	E	467.5170737797547	2477.1129493354697	1
O	06	21	I	510.79376016537276	2375.49664666882	1
O	06	22	a	709.6634770249275	2182.345627553965	1
O	06	23	a	667.4842954920896	2320.26818798972	1
O	06	24	u:	432.99581818195315	1796.2410705144985	1
O	06	25	u:	508.7871569202963	2274.822137356737	1
O	06	26	e:	441.0748890432029	2401.422547081514	1
O	06	27	a	587.2613160148716	2296.9403021341286	1
O	06	28	e:	439.88432053386373	2460.0454835488167	1
O	06	29	O	605.105094681774	2083.863477759486	1
O	06	30	i:	426.5885716545254	2523.317637314065	1
O	06	31	O	988.3452498331894	1731.5145924964809	1
O	06	32	a	663.7249769925581	1367.2819609930075	1
O	06	33	a	704.8927040743416	1886.237067131828	1
O	06	34	E:	594.0440064929512	2252.528623311038	1
O	06	35	@	520.9442991173316	2346.7537212546667	1
O	06	36	e:	489.63495271696235	2188.021067085139	1
O	06	37	o:	564.0591495741588	1815.0465617310572	1
O	06	38	@	487.88673612514276	2166.409429238659	1
O	06	39	a	736.4334931259557	2597.478837625048	1
O	06	40	i:	363.15538013365494	1962.4523073951334	1
O	06	41	A:	620.765377009826	--undefined--	1
O	06	42	@	467.3624362060942	2426.6880276462507	1
O	06	43	a	653.5384596634145	2123.963818476942	1
O	06	44	a	612.1162871702622	2249.464844893975	1
O	06	45	@	536.0113886707084	1973.578703886515	1
O	06	46	2	523.6734820676868	2043.6267781220402	1
O	06	47	I	421.06437661594333	2341.610465378853	1
O	06	48	a	533.4801045479512	2239.7558327773654	1
O	06	49	o:	578.4170332896395	2675.7819907545922	1
O	06	50	E:	626.8189727584252	1894.6080946121265	1
O	06	51	@	514.6650455896671	2513.147134960542	1
O	06	52	a	744.3285304720458	2269.667100701871	1
O	06	53	u:	511.8417609481443	2529.7996073608606	1
O	06	54	u:	456.94873340485134	2293.556701847706	1
O	06	55	u:	494.1913166055984	2236.376029694807	1
O	06	56	e:	456.03014752367255	2251.5468623537627	1
O	06	57	a	657.0389020878524	2131.9054319478096	1
O	07	0	a	770.3853862030683	2404.404083428201	1
O	07	1	I	383.6077499834371	2391.220480935655	1
O	07	2	a	480.019798381147	1855.5256343984486	1
O	07	3	u	477.57677988779017	2532.467504989648	1
O	07	4	I	396.29280481549927	2386.0075886886652	1
O	07	5	I	458.91094399687677	2299.191717850987	1
O	07	6	E:	693.3325502338259	2368.3836944738373	1
O	07	7	Y	379.3841053448672	2306.067767193992	1
O	07	8	E	475.90217827062287	2062.9996253828044	1
O	07	9	i:	384.8341226186803	2155.0595895596116	1
O	07	10	E:	649.109959107312	2111.675472258311	1
O	07	11	E	473.6920636319448	2328.5651948503605	1
O	07	12	e:	547.7837430242654	2245.9563119742397	1
O	07	13	I	416.9468673312403	2054.2769894812213	1
O	07	14	2:	566.2883330684936	2051.103921929005	1
O	07	15	i:	428.7126745545452	2429.613644479593	1
O	07	16	E	506.39431392923694	2492.54311511238	1
O	07	17	E:	687.7806721218834	2294.9575593701634	1
O	07	18	I	508.7760298617161	2170.011070505259	1
O	07	19	u	589.8272732996518	2039.1976611468092	1
O	07	20	a	601.7586985149421	1997.5579812695048	1
O	07	21	u:	484.99118225606657	--undefined--	1
O	07	22	@	676.5421552811368	2011.8200057484785	1
O	08	0	e:	458.3728984893941	2301.0781294153917	1
O	08	1	e:	525.3801902114296	2305.8280138230357	1
O	08	2	@	490.4698407985062	2329.5307405728586	1
O	08	3	I	382.52871614484394	2541.9176967019152	1
O	08	4	@	507.1905166145736	2418.051432373269	1
O	08	5	a	705.0167227291521	2012.6876809898627	1
O	08	6	E	425.3351632503559	2514.5111454399807	1
O	08	7	@	498.37708291878874	2309.2582330112505	1
O	08	8	u:	465.51096576883066	2574.521706178266	1
O	08	9	I	545.4807214687038	2487.089436494368	1
O	09	0	a	754.8408387016218	2305.569527908902	1
O	09	1	i:	477.13742907134554	2357.731396342788	1
O	09	2	I	413.9877965779072	2147.7883684163894	1
O	09	3	I	434.36067152305986	2362.7655945534625	1
O	09	4	I	377.0396172657301	2528.8520665221026	1
O	09	5	a	959.151214984281	2350.971753798953	1
O	09	6	E	543.4249531409724	2514.5848622983917	1
O	09	7	@	559.2509953296292	2361.043967364054	1
O	09	8	o:	541.0398377632129	--undefined--	1
O	09	9	a	563.7013062677979	2574.8217165621554	1
O	09	10	E	534.3456384381318	2619.080640393742	1
O	09	11	u:	455.6604210986385	1537.341680557685	1
O	09	12	u	448.80768106338667	1850.7217899401628	1
O	09	13	a	651.7531003870066	2582.0451913808433	1
O	09	14	E	594.2545402352168	2475.1989895569786	1
O	09	15	O	487.7740482173092	2119.3118640601697	1
O	09	16	i:	433.9681248355155	2294.86084643418	1
O	09	17	@	537.6520313418346	2228.532430723653	1
O	09	18	E:	668.5481105417593	2308.1095105004183	1
O	09	19	o:	529.9981781301801	2133.7548313510947	1
O	09	20	E:	599.4843187370382	2173.207250647956	1
O	09	21	a	633.808145062953	2237.7494164821974	1
O	09	22	a	728.8418996056205	2143.1428955332913	1
O	09	23	a	638.8725415915264	2401.3000759674733	1
O	09	24	e:	553.2083455346083	2345.8749749197996	1
O	10	0	E	556.4064951235895	1874.6782814564344	1
O	10	1	y:	428.80614334066905	2470.648337912724	1
O	10	2	O	500.0034120217349	2234.3360635970157	1
O	10	3	E	480.76275939508474	2059.5528485002505	1
O	10	4	A:	632.5983692074235	1550.0062619877249	1
O	10	5	a	660.2839995767836	2093.174232340094	1
O	10	6	O	585.7158041527019	2423.512009245932	1
O	10	7	a	657.0513286043876	1863.8376838840602	1
O	10	8	A:	605.4568042087053	2116.3566639912938	1
O	10	9	e:	498.75223854612153	2300.2979297964184	1
O	10	10	O	592.8982111410354	1942.6119104327458	1
O	10	11	2:	580.9131820769117	1746.9944551729898	1
O	10	12	y:	358.10269669152456	2197.33128320528	1
O	10	13	a	579.8093006302482	1986.2636992067942	1
O	10	14	u:	408.43495453630925	1828.9477934817382	1
O	10	15	a	619.7174990258777	1881.0454139464375	1
O	10	16	2:	595.2537826732647	1900.068154994876	1
O	10	17	I	487.974640176578	2148.894024793517	1
O	10	18	a	647.3072514171164	2301.5200499612156	1
O	10	19	o:	540.232916697543	--undefined--	1
O	10	20	A:	573.6058148800054	1962.3081810841777	1
O	10	21	@	569.3190993368294	2153.2539913881265	1
O	10	22	E	593.899196928431	2309.1223197122613	1
O	10	23	@	555.7458013910385	2316.9077930450676	1
O	10	24	a	662.2086907520959	2296.2909838462087	1
O	10	25	u:	442.7320126702478	1772.8210259568518	1
O	10	26	u:	794.7192958223815	2275.670223300957	0
O	10	27	e:	408.77915813667454	2441.392555199266	1
O	10	28	a	580.1200377543365	2239.767148934314	1
O	10	29	e:	504.68258988641776	2373.4143234305193	1
O	10	30	O	570.2029908763683	1842.2332210786328	1
O	10	31	2:	534.9568498540345	2179.7876577798656	1
O	10	32	@	498.9467484936673	2218.8382620627244	1
O	10	33	I	417.1846247960516	2258.4598051190487	1
O	10	34	i:	382.3953156790066	2370.176054771639	1
O	10	35	I	437.66925315901926	2411.782784349661	1
O	10	36	a	664.3627590037816	2285.2889643161525	1
O	10	37	u	457.4669218664664	2442.334674387423	1
O	10	38	a	583.05485330442	2733.9083162961206	1
O	10	39	@	494.99845788452336	2435.3522869819985	1
O	10	40	E:	695.392258113659	2617.39255537888	1
O	10	41	a	610.5654744417674	--undefined--	1
O	10	42	@	585.8046990682051	2203.7241341502768	1
O	10	43	E	667.4886594148863	2260.793436052444	1
